product_id,y_true_2019-06,y_true_2019-07,y_true_2019-08,y_true_2019-09,y_true_2019-10,y_true_2019-11,y_pred_2019-06,y_pred_2019-07,y_pred_2019-08,y_pred_2019-09,y_pred_2019-10,y_pred_2019-11
AK152,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK153,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK201,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK202,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK203,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK207,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK209,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK213,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK214,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK216,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK221,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK227,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK236,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK402,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK433,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK551,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK555,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK557,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK560,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK561,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK568,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK570,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK814,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK840,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK841,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK842,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
AK845,0.0,0.0,0.0,0.0,0.0,0.0,0.3210012368362397,0.3309579995919912,0.1021351030250195,0.2017767261305709,0.2156923683119547,0.1378121824567447
